BAPI_TRLSRVAPS_SAVEMULTI2;BAPI_TRLSRVAPS_GETLIST2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOGICAL_SYSTEM;TRANSPORTATION_LANE;;;;;;;;;;;;;;;;;;;;;;;;;;;TRANSPORTATION_LANE_X;;;;;;;;;;;;;;;;;;;;;;;;;;;MEANS_OF_TRANSPORT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MEANS_OF_TRANSPORT_X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RETURN;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
logical_system;model;location_id_from;location_from;loctype_from;location_from_bsg;location_from_int;location_id_to;location_to;loctype_to;location_to_bsg;location_to_int;short_text;planner;order_processing_calendar;communication_duration;order_fixing_period;max_weight;max_weight_uom;max_weight_uom_iso;max_volume;max_volume_uom;max_volume_uom_iso;max_dimension;max_dimension_uom;max_dimension_uom_iso;corr_fix_period;promotion_rounding_rule;model;location_id_from;location_from;loctype_from;location_from_bsg;location_from_int;location_id_to;location_to;loctype_to;location_to_bsg;location_to_int;short_text;planner;order_processing_calendar;communication_duration;order_fixing_period;max_weight;max_weight_uom;max_weight_uom_iso;max_volume;max_volume_uom;max_volume_uom_iso;max_dimension;max_dimension_uom;max_dimension_uom_iso;corr_fix_period;promotion_rounding_rule;model;location_id_from;location_from;loctype_from;location_from_bsg;location_from_int;location_id_to;location_to;loctype_to;location_to_bsg;location_to_int;val_from;val_to;means_of_transport;all_products_flg;aggregated_planning_usage_flg;detailed_planning_usage_flg;short_text;transportation_calendar;distance_dependent_costs;duration;duration_fixing_flg;distance;distance_fixing_flg;stopover_duration;transportation_costs;transportation_costs_uom;transportation_costs_uom_iso;transportation_costs_function;resuid;resource;resource_bsg;resource_int;tlb_profile;discrete_flg;bucket_offset;period_factor;duration_distance_precision;no_stock_in_transit_flg;vmi_tlb_profile;default_order_guideline_set;order_guideline_set;loading_method;rule_tolerance;pull_in_horizon;sizing_decision;sizing_thrval;bus_share_tol_pos;bus_share_tol_neg;bus_share_penalty_or;bus_share_penalty_uu;bus_share_usage_flg;capacity_basis;capacity_usage_flg;cost_origin;tsp_selection_strategy;continous_move_type;buckets_profile;tsp_selection_flg;proc_lead_time_pull;proc_lead_time_push;stk_transfer_time_pull;stk_transfer_time_push;min_distance_dependent_costs;model;location_id_from;location_from;loctype_from;location_from_bsg;location_from_int;location_id_to;location_to;loctype_to;location_to_bsg;location_to_int;val_from;val_to;means_of_transport;all_products_flg;aggregated_planning_usage_flg;detailed_planning_usage_flg;short_text;transportation_calendar;distance_dependent_costs;duration;duration_fixing_flg;distance;distance_fixing_flg;stopover_duration;transportation_costs;transportation_costs_uom;transportation_costs_uom_iso;transportation_costs_function;resuid;resource;resource_bsg;resource_int;tlb_profile;discrete_flg;bucket_offset;period_factor;duration_distance_precision;no_stock_in_transit_flg;vmi_tlb_profile;default_order_guideline_set;order_guideline_set;loading_method;rule_tolerance;pull_in_horizon;sizing_decision;sizing_thrval;bus_share_tol_pos;bus_share_tol_neg;bus_share_penalty_or;bus_share_penalty_uu;bus_share_usage_flg;capacity_basis;capacity_usage_flg;cost_origin;tsp_selection_strategy;continous_move_type;buckets_profile;tsp_selection_flg;proc_lead_time_pull;proc_lead_time_push;stk_transfer_time_pull;stk_transfer_time_push;min_distance_dependent_costs;type;id;number;message;log_no;log_msg_no;message_v1;message_v2;message_v3;message_v4;parameter;row;field;system
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0050;1005;SPKTM;TZRU63-0050;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0050;1005;SPKTM;TZRU63-0050;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0060;1005;SPKTM;TZRU63-0060;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0060;1005;SPKTM;TZRU63-0060;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0070;1005;SPKTM;TZRU63-0070;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0070;1005;SPKTM;TZRU63-0070;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0080;1005;SPKTM;TZRU63-0080;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0080;1005;SPKTM;TZRU63-0080;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0090;1005;SPKTM;TZRU63-0090;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0090;1005;SPKTM;TZRU63-0090;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0100;1005;SPKTM;TZRU63-0100;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0100;1005;SPKTM;TZRU63-0100;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0110;1005;SPKTM;TZRU63-0110;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0110;1005;SPKTM;TZRU63-0110;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0120;1005;SPKTM;TZRU63-0120;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0120;1005;SPKTM;TZRU63-0120;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0130;1005;SPKTM;TZRU63-0130;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0130;1005;SPKTM;TZRU63-0130;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0140;1005;SPKTM;TZRU63-0140;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0140;1005;SPKTM;TZRU63-0140;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0150;1005;SPKTM;TZRU63-0150;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0150;1005;SPKTM;TZRU63-0150;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0160;1005;SPKTM;TZRU63-0160;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0160;1005;SPKTM;TZRU63-0160;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0170;1005;SPKTM;TZRU63-0170;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0170;1005;SPKTM;TZRU63-0170;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0180;1005;SPKTM;TZRU63-0180;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0180;1005;SPKTM;TZRU63-0180;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0190;1005;SPKTM;TZRU63-0190;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0190;1005;SPKTM;TZRU63-0190;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0200;1005;SPKTM;TZRU63-0200;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0200;1005;SPKTM;TZRU63-0200;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0210;1005;SPKTM;TZRU63-0210;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0210;1005;SPKTM;TZRU63-0210;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0220;1005;SPKTM;TZRU63-0220;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0220;1005;SPKTM;TZRU63-0220;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0230;1005;SPKTM;TZRU63-0230;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0230;1005;SPKTM;TZRU63-0230;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0240;1005;SPKTM;TZRU63-0240;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0240;1005;SPKTM;TZRU63-0240;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0250;1005;SPKTM;TZRU63-0250;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0250;1005;SPKTM;TZRU63-0250;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0260;1005;SPKTM;TZRU63-0260;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0260;1005;SPKTM;TZRU63-0260;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0270;1005;SPKTM;TZRU63-0270;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0001;1005;SPKTM;TZRU63-0001;;TZRU63-0270;1005;SPKTM;TZRU63-0270;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0002;1005;SPKTM;TZRU63-0002;;TZRU63-0001;1005;SPKTM;TZRU63-0001;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0002;1005;SPKTM;TZRU63-0002;;TZRU63-0001;1005;SPKTM;TZRU63-0001;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0003;1005;SPKTM;TZRU63-0003;;TZRU63-0001;1005;SPKTM;TZRU63-0001;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0003;1005;SPKTM;TZRU63-0003;;TZRU63-0001;1005;SPKTM;TZRU63-0001;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0004;1005;SPKTM;TZRU63-0004;;TZRU63-0001;1005;SPKTM;TZRU63-0001;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0004;1005;SPKTM;TZRU63-0004;;TZRU63-0001;1005;SPKTM;TZRU63-0001;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0020;1005;SPKTM;TZRU63-0020;;TZRU63-0001;1005;SPKTM;TZRU63-0001;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0020;1005;SPKTM;TZRU63-0020;;TZRU63-0001;1005;SPKTM;TZRU63-0001;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0070;1005;SPKTM;TZRU63-0070;;TZRU63-0001;1005;SPKTM;TZRU63-0001;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0070;1005;SPKTM;TZRU63-0070;;TZRU63-0001;1005;SPKTM;TZRU63-0001;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0130;1005;SPKTM;TZRU63-0130;;TZRU63-0001;1005;SPKTM;TZRU63-0001;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0130;1005;SPKTM;TZRU63-0130;;TZRU63-0001;1005;SPKTM;TZRU63-0001;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0180;1005;SPKTM;TZRU63-0180;;TZRU63-0001;1005;SPKTM;TZRU63-0001;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0180;1005;SPKTM;TZRU63-0180;;TZRU63-0001;1005;SPKTM;TZRU63-0001;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;000;;TZRU63-0190;1005;SPKTM;TZRU63-0190;;TZRU63-0001;1005;SPKTM;TZRU63-0001;date_30_01_2023_t_11_00;;;0;1;0;;;0;;;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;000;;TZRU63-0190;1005;SPKTM;TZRU63-0190;;TZRU63-0001;1005;SPKTM;TZRU63-0001;20120122000000;99990101235959;YT;X;X;X;date_30_01_2023_t_11_00;;0,000;0;;0;;0;0;;;;;;;;;;0;0;1000;;;;;;0;0;;0;0;0;0;0;;P;;I;X;;;X;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
